file,age,gender,race,service_test,ita,tone_bin,skin_filter_ok
8592.jpg,30-39,Male,White,False,-90.0,dark,0
8593.jpg,3-9,Male,White,True,69.11,very_light,1
8594.jpg,30-39,Male,East Asian,True,-46.54,dark,1
8595.jpg,50-59,Female,Latino_Hispanic,False,-39.89,dark,1
8596.jpg,20-29,Male,White,False,-22.22,brown,1
8597.jpg,30-39,Female,White,False,-83.31,dark,1
8598.jpg,30-39,Female,Southeast Asian,True,7.68,brown,1
8599.jpg,30-39,Female,Black,False,-45.5,dark,1
8600.jpg,3-9,Female,East Asian,True,34.46,intermediate,1
8601.jpg,more than 70,Male,White,False,-28.53,brown,1
8602.jpg,50-59,Male,White,True,-29.94,brown,1
8603.jpg,10-19,Female,Latino_Hispanic,False,24.2,tan,1
8604.jpg,50-59,Female,Southeast Asian,True,-52.67,dark,1
8605.jpg,30-39,Male,Indian,False,-52.41,dark,1
8606.jpg,20-29,Female,Middle Eastern,True,-19.88,brown,1
8607.jpg,0-2,Male,Southeast Asian,False,-39.89,dark,1
8608.jpg,20-29,Female,Southeast Asian,True,34.19,intermediate,1
8609.jpg,20-29,Male,Southeast Asian,True,-34.71,dark,1
8610.jpg,50-59,Male,Indian,False,-32.01,dark,1
8611.jpg,30-39,Female,Black,True,-44.89,dark,1
8612.jpg,50-59,Female,Southeast Asian,True,35.71,intermediate,1
8613.jpg,30-39,Male,Middle Eastern,False,57.28,very_light,1
8614.jpg,10-19,Female,Black,False,-15.04,brown,1
8615.jpg,20-29,Male,Southeast Asian,False,-15.45,brown,1
8616.jpg,3-9,Male,Southeast Asian,False,-21.08,brown,1
8617.jpg,30-39,Male,East Asian,True,-12.77,brown,1
8618.jpg,3-9,Female,Southeast Asian,False,-37.28,dark,1
8619.jpg,30-39,Female,White,True,90.0,very_light,0
8620.jpg,20-29,Male,Southeast Asian,True,25.51,tan,1
8621.jpg,3-9,Female,East Asian,True,40.69,intermediate,1
8622.jpg,3-9,Male,Indian,True,-38.42,dark,1
8623.jpg,50-59,Male,White,True,-61.77,dark,1
8624.jpg,20-29,Female,Southeast Asian,True,-35.33,dark,1
8625.jpg,40-49,Male,Latino_Hispanic,False,35.22,intermediate,1
8626.jpg,40-49,Female,Latino_Hispanic,True,-30.83,dark,1
8627.jpg,20-29,Female,Latino_Hispanic,True,90.0,very_light,0
8628.jpg,40-49,Male,East Asian,False,-37.72,dark,1
8629.jpg,20-29,Male,Black,True,-31.42,dark,1
8630.jpg,3-9,Female,East Asian,True,7.08,brown,1
8631.jpg,30-39,Male,Middle Eastern,True,84.93,very_light,1
8632.jpg,3-9,Male,East Asian,False,45.92,light,1
8633.jpg,20-29,Male,Southeast Asian,True,-39.25,dark,1
8634.jpg,20-29,Male,Black,True,-5.44,brown,1
8635.jpg,40-49,Male,Southeast Asian,True,-52.24,dark,1
8636.jpg,20-29,Male,Southeast Asian,False,-14.43,brown,1
8637.jpg,10-19,Male,East Asian,True,-39.89,dark,1
8638.jpg,40-49,Male,Middle Eastern,False,90.0,very_light,0
8639.jpg,more than 70,Female,Middle Eastern,True,-6.03,brown,1
8640.jpg,50-59,Female,White,False,3.93,brown,1
8641.jpg,50-59,Male,East Asian,False,34.17,intermediate,1
8642.jpg,40-49,Male,Middle Eastern,True,-44.91,dark,1
8643.jpg,20-29,Female,East Asian,False,-12.89,brown,1
8644.jpg,30-39,Female,Southeast Asian,True,-40.57,dark,1
8645.jpg,20-29,Male,Southeast Asian,True,-64.68,dark,1
8646.jpg,20-29,Male,East Asian,False,-53.92,dark,1
8647.jpg,40-49,Female,Black,False,-59.6,dark,1
8648.jpg,40-49,Female,White,True,-36.02,dark,1
8649.jpg,40-49,Female,Middle Eastern,True,-90.0,dark,0
8650.jpg,10-19,Male,Indian,True,-59.18,dark,1
8651.jpg,50-59,Male,White,False,-17.86,brown,1
8652.jpg,30-39,Male,White,False,-53.92,dark,1
8653.jpg,50-59,Male,Middle Eastern,True,50.64,light,1
8654.jpg,20-29,Male,White,True,-63.6,dark,1
8655.jpg,30-39,Female,Black,True,-25.31,brown,1
8656.jpg,10-19,Female,Black,True,-90.0,dark,0
8657.jpg,30-39,Female,White,False,-18.94,brown,1
8658.jpg,20-29,Male,Middle Eastern,True,-90.0,dark,0
8659.jpg,20-29,Female,White,False,17.83,tan,1
8660.jpg,30-39,Female,Middle Eastern,True,-70.09,dark,1
8661.jpg,20-29,Male,Black,True,-77.43,dark,1
8662.jpg,10-19,Female,Indian,True,-51.69,dark,1
8663.jpg,10-19,Female,Middle Eastern,True,8.15,brown,1
8664.jpg,3-9,Male,Latino_Hispanic,False,27.72,tan,1
8665.jpg,40-49,Male,Black,False,-83.44,dark,1
8666.jpg,30-39,Male,Indian,False,-67.79,dark,1
8667.jpg,20-29,Male,Southeast Asian,True,-15.87,brown,1
8668.jpg,30-39,Male,East Asian,True,53.26,light,1
8669.jpg,30-39,Female,Indian,False,-10.64,brown,1
8670.jpg,3-9,Male,White,False,51.03,light,1
8671.jpg,3-9,Male,Black,False,-85.37,dark,1
8672.jpg,3-9,Female,Black,False,-29.79,brown,1
8673.jpg,10-19,Female,White,False,-3.57,brown,1
8674.jpg,30-39,Female,Indian,False,-48.01,dark,1
8675.jpg,20-29,Male,East Asian,True,-57.99,dark,1
8676.jpg,30-39,Female,Middle Eastern,True,-39.25,dark,1
8677.jpg,30-39,Female,East Asian,False,-2.81,brown,1
8678.jpg,20-29,Female,Black,False,-31.59,dark,1
8679.jpg,30-39,Male,Southeast Asian,False,-56.65,dark,1
8680.jpg,40-49,Male,White,False,-27.71,brown,1
8681.jpg,20-29,Male,Latino_Hispanic,True,-57.33,dark,1
8682.jpg,20-29,Female,Latino_Hispanic,False,-4.62,brown,1
8683.jpg,3-9,Male,Black,False,-90.0,dark,0
8684.jpg,20-29,Female,White,True,47.27,light,1
8685.jpg,more than 70,Male,White,False,0.22,brown,1
8686.jpg,20-29,Male,Black,False,-46.37,dark,1
8687.jpg,10-19,Male,Latino_Hispanic,False,-33.05,dark,1
8688.jpg,20-29,Female,Southeast Asian,True,-37.1,dark,1
8689.jpg,30-39,Female,Latino_Hispanic,True,25.66,tan,1
8690.jpg,20-29,Female,East Asian,False,52.05,light,1
8691.jpg,20-29,Female,Southeast Asian,True,39.14,intermediate,1
8692.jpg,20-29,Female,Black,True,16.92,tan,1
8693.jpg,60-69,Female,Black,False,19.25,tan,1
8694.jpg,20-29,Female,Indian,True,-1.25,brown,1
8695.jpg,30-39,Female,Latino_Hispanic,True,4.93,brown,1
8696.jpg,20-29,Female,East Asian,False,14.9,tan,1
8697.jpg,10-19,Female,East Asian,False,-34.75,dark,1
8698.jpg,10-19,Female,Latino_Hispanic,False,33.28,intermediate,1
8699.jpg,20-29,Female,White,False,-45.92,dark,1
8700.jpg,3-9,Male,Black,False,-66.57,dark,1
8701.jpg,60-69,Male,East Asian,False,25.28,tan,1
8702.jpg,50-59,Male,Black,True,-48.43,dark,1
8703.jpg,3-9,Male,Indian,False,29.3,intermediate,1
8704.jpg,40-49,Male,White,False,-19.17,brown,1
8705.jpg,40-49,Male,Black,False,-69.0,dark,1
8706.jpg,10-19,Male,Latino_Hispanic,True,-20.6,brown,1
8707.jpg,10-19,Female,East Asian,False,64.96,very_light,1
8708.jpg,3-9,Female,Southeast Asian,False,55.34,very_light,1
8709.jpg,20-29,Male,East Asian,True,-71.65,dark,1
8710.jpg,20-29,Female,East Asian,False,17.53,tan,1
8711.jpg,40-49,Female,Black,True,-19.36,brown,1
8712.jpg,30-39,Female,Middle Eastern,True,77.84,very_light,0
8713.jpg,40-49,Male,White,False,63.78,very_light,1
8714.jpg,50-59,Male,Indian,False,-25.28,brown,1
8715.jpg,3-9,Female,White,True,35.15,intermediate,1
8716.jpg,20-29,Female,Indian,True,-36.12,dark,1
8717.jpg,10-19,Female,East Asian,False,-36.89,dark,1
8718.jpg,20-29,Female,Latino_Hispanic,False,15.71,tan,1
8719.jpg,20-29,Female,White,True,1.14,brown,1
8720.jpg,10-19,Male,Latino_Hispanic,False,-57.71,dark,1
8721.jpg,3-9,Male,Middle Eastern,False,60.82,very_light,1
8722.jpg,50-59,Male,Latino_Hispanic,False,-64.09,dark,1
8723.jpg,10-19,Female,Black,False,8.98,brown,1
8724.jpg,20-29,Female,East Asian,False,-18.1,brown,1
8725.jpg,more than 70,Male,White,False,-45.46,dark,1
8726.jpg,50-59,Female,White,True,21.18,tan,1
8727.jpg,40-49,Male,White,False,-6.83,brown,1
8728.jpg,50-59,Male,White,True,-32.29,dark,1
8729.jpg,20-29,Female,White,False,-45.83,dark,1
8730.jpg,50-59,Male,White,False,7.29,brown,1
8731.jpg,3-9,Female,Indian,False,-29.34,brown,1
8732.jpg,20-29,Female,Indian,False,-54.88,dark,1
8733.jpg,10-19,Male,White,False,-10.6,brown,1
8734.jpg,20-29,Male,East Asian,True,-35.83,dark,1
8735.jpg,40-49,Male,East Asian,True,-63.16,dark,1
8736.jpg,30-39,Male,Southeast Asian,False,-2.53,brown,1
8737.jpg,3-9,Male,Indian,False,-21.84,brown,1
8738.jpg,0-2,Male,Black,False,-47.63,dark,1
8739.jpg,more than 70,Female,East Asian,False,-13.77,brown,1
8740.jpg,20-29,Male,Indian,False,-11.09,brown,1
8741.jpg,30-39,Male,Middle Eastern,True,20.24,tan,1
8742.jpg,20-29,Female,East Asian,False,-56.65,dark,1
8743.jpg,20-29,Male,Southeast Asian,True,-45.09,dark,1
8744.jpg,20-29,Female,Latino_Hispanic,True,60.91,very_light,1
8745.jpg,3-9,Female,Middle Eastern,True,6.85,brown,1
8746.jpg,30-39,Male,Latino_Hispanic,False,-19.56,brown,1
8747.jpg,30-39,Female,Black,False,-71.73,dark,1
8748.jpg,3-9,Male,Southeast Asian,False,-50.59,dark,1
8749.jpg,50-59,Male,Middle Eastern,False,-66.24,dark,1
8750.jpg,3-9,Male,Indian,False,-47.63,dark,1
8751.jpg,30-39,Male,Latino_Hispanic,True,-15.15,brown,1
8752.jpg,20-29,Male,Black,True,-59.76,dark,1
8753.jpg,20-29,Male,Southeast Asian,True,-4.04,brown,1
8754.jpg,10-19,Male,White,True,28.42,intermediate,1
8755.jpg,60-69,Male,White,False,36.93,intermediate,1
8756.jpg,30-39,Male,Latino_Hispanic,True,-23.47,brown,1
8757.jpg,20-29,Male,Southeast Asian,True,-47.84,dark,1
8758.jpg,10-19,Male,Latino_Hispanic,False,91.96,very_light,0
8759.jpg,3-9,Male,Latino_Hispanic,True,-114.15,dark,0
8760.jpg,30-39,Male,Indian,True,-72.19,dark,1
8761.jpg,3-9,Male,Black,False,-34.46,dark,1
8762.jpg,30-39,Male,Black,True,-45.98,dark,1
8763.jpg,30-39,Male,Latino_Hispanic,True,20.9,tan,1
8764.jpg,10-19,Male,White,False,-10.19,brown,1
8765.jpg,50-59,Female,White,True,56.08,very_light,1
8766.jpg,40-49,Male,East Asian,True,-34.92,dark,1
8767.jpg,30-39,Male,Middle Eastern,True,-6.71,brown,1
8768.jpg,more than 70,Male,White,False,-27.48,brown,1
8769.jpg,40-49,Female,Latino_Hispanic,False,-72.7,dark,1
8770.jpg,30-39,Male,Black,False,-90.0,dark,0
8771.jpg,3-9,Female,Indian,False,-53.6,dark,1
8772.jpg,20-29,Female,Black,False,-50.84,dark,1
8773.jpg,3-9,Female,White,False,58.12,very_light,1
8774.jpg,30-39,Female,White,False,59.33,very_light,1
8775.jpg,10-19,Female,Middle Eastern,True,24.09,tan,1
8776.jpg,0-2,Female,Southeast Asian,True,11.09,tan,1
8777.jpg,3-9,Female,White,True,78.69,very_light,0
8778.jpg,40-49,Female,Indian,True,-52.99,dark,1
8779.jpg,30-39,Male,White,False,-60.46,dark,1
8780.jpg,40-49,Male,Middle Eastern,True,-3.74,brown,1
8781.jpg,40-49,Female,White,False,-51.88,dark,1
8782.jpg,3-9,Female,White,True,-22.83,brown,1
8783.jpg,30-39,Female,Indian,True,-9.74,brown,1
8784.jpg,20-29,Female,White,False,37.41,intermediate,1
8785.jpg,30-39,Female,Southeast Asian,True,29.1,intermediate,1
8786.jpg,30-39,Female,East Asian,True,-46.28,dark,1
8787.jpg,10-19,Male,Latino_Hispanic,True,-33.3,dark,1
8788.jpg,60-69,Male,Middle Eastern,False,-58.61,dark,1
8789.jpg,30-39,Female,Middle Eastern,True,-82.12,dark,1
8790.jpg,10-19,Female,Latino_Hispanic,False,-48.36,dark,1
8791.jpg,20-29,Female,East Asian,True,-24.74,brown,1
8792.jpg,20-29,Female,Indian,True,34.57,intermediate,1
8793.jpg,3-9,Male,East Asian,False,-40.89,dark,1
8794.jpg,20-29,Female,Middle Eastern,True,-3.02,brown,1
8795.jpg,10-19,Male,White,True,-17.13,brown,1
8796.jpg,20-29,Female,East Asian,True,73.56,very_light,1
8797.jpg,50-59,Male,Middle Eastern,True,60.89,very_light,1
8798.jpg,20-29,Female,Southeast Asian,True,-56.73,dark,1
8799.jpg,50-59,Female,White,False,-5.31,brown,1
8800.jpg,20-29,Male,Southeast Asian,True,-62.28,dark,1
8801.jpg,20-29,Male,East Asian,True,-48.52,dark,1
8802.jpg,30-39,Male,East Asian,False,90.0,very_light,0
8803.jpg,20-29,Female,Indian,False,-25.81,brown,1
8804.jpg,20-29,Female,East Asian,False,70.24,very_light,1
8805.jpg,more than 70,Male,Middle Eastern,False,31.08,intermediate,1
8806.jpg,20-29,Female,Indian,True,-17.88,brown,1
8807.jpg,30-39,Female,East Asian,True,20.1,tan,1
8808.jpg,30-39,Male,Indian,False,-43.99,dark,1
8809.jpg,40-49,Female,Indian,False,-61.45,dark,1
8810.jpg,3-9,Female,White,True,27.18,tan,1
8811.jpg,30-39,Female,Latino_Hispanic,True,28.99,intermediate,1
8812.jpg,40-49,Male,White,False,-15.87,brown,1
8813.jpg,10-19,Female,Middle Eastern,True,45.89,light,1
8814.jpg,30-39,Male,Middle Eastern,False,90.0,very_light,0
8815.jpg,3-9,Female,Indian,True,22.57,tan,1
8816.jpg,3-9,Male,Black,False,-82.55,dark,1
8817.jpg,3-9,Female,Indian,True,-30.17,dark,1
8818.jpg,3-9,Male,Black,True,-50.79,dark,1
8819.jpg,40-49,Female,Indian,False,-5.04,brown,1
8820.jpg,40-49,Male,Southeast Asian,False,-62.81,dark,1
8821.jpg,20-29,Male,Middle Eastern,True,-56.04,dark,1
8822.jpg,40-49,Male,Latino_Hispanic,True,-15.57,brown,1
8823.jpg,10-19,Female,Black,False,-24.18,brown,1
8824.jpg,20-29,Male,Black,True,-34.88,dark,1
8825.jpg,30-39,Female,White,True,40.28,intermediate,1
8826.jpg,20-29,Female,White,True,66.85,very_light,1
8827.jpg,30-39,Female,Indian,True,-38.68,dark,1
8828.jpg,60-69,Male,White,False,-27.01,brown,1
8829.jpg,3-9,Male,East Asian,False,-90.0,dark,0
8830.jpg,60-69,Female,East Asian,True,17.86,tan,1
8831.jpg,50-59,Male,White,True,73.75,very_light,1
8832.jpg,30-39,Female,Latino_Hispanic,True,-9.95,brown,1
8833.jpg,30-39,Female,Latino_Hispanic,True,-18.52,brown,1
8834.jpg,50-59,Male,White,False,-2.08,brown,1
8835.jpg,20-29,Male,White,True,73.42,very_light,1
8836.jpg,30-39,Male,Middle Eastern,False,-38.47,dark,1
8837.jpg,20-29,Female,Black,False,-79.16,dark,1
8838.jpg,10-19,Male,White,True,-74.97,dark,1
8839.jpg,20-29,Female,East Asian,False,-54.41,dark,1
8840.jpg,3-9,Female,Latino_Hispanic,True,0.96,brown,1
8841.jpg,20-29,Female,East Asian,True,-15.52,brown,1
8842.jpg,3-9,Female,Latino_Hispanic,True,-11.09,brown,1
8843.jpg,30-39,Male,Latino_Hispanic,False,-61.04,dark,1
8844.jpg,50-59,Female,Black,False,-74.85,dark,1
8845.jpg,10-19,Male,Indian,True,45.68,light,1
8846.jpg,more than 70,Male,White,True,-70.74,dark,1
8847.jpg,20-29,Male,White,True,70.62,very_light,1
8848.jpg,30-39,Female,Middle Eastern,True,19.3,tan,1
8849.jpg,20-29,Male,Middle Eastern,False,-54.82,dark,1
8850.jpg,40-49,Male,Middle Eastern,False,-72.19,dark,1
8851.jpg,3-9,Male,Latino_Hispanic,False,11.48,tan,1
8852.jpg,20-29,Male,Middle Eastern,True,-16.66,brown,1
8853.jpg,30-39,Female,East Asian,True,18.94,tan,1
8854.jpg,0-2,Male,Black,False,-55.88,dark,1
8855.jpg,20-29,Male,East Asian,False,-48.12,dark,1
8856.jpg,20-29,Female,East Asian,False,16.06,tan,1
8857.jpg,10-19,Female,Southeast Asian,False,14.86,tan,1
8858.jpg,20-29,Female,Indian,False,-15.57,brown,1
8859.jpg,3-9,Male,Southeast Asian,False,-74.49,dark,1
8860.jpg,50-59,Male,White,True,7.11,brown,1
8861.jpg,20-29,Female,White,False,43.34,light,1
8862.jpg,30-39,Female,Black,False,-26.38,brown,1
8863.jpg,20-29,Female,East Asian,True,28.64,intermediate,1
8864.jpg,60-69,Male,Latino_Hispanic,False,9.74,brown,1
8865.jpg,3-9,Female,Latino_Hispanic,False,13.67,tan,1
8866.jpg,3-9,Male,White,False,39.81,intermediate,1
8867.jpg,10-19,Female,Indian,False,16.58,tan,1
8868.jpg,60-69,Male,White,False,-43.71,dark,1
8869.jpg,20-29,Female,White,False,38.97,intermediate,1
8870.jpg,40-49,Female,White,False,-56.56,dark,1
8871.jpg,30-39,Female,Black,False,-34.71,dark,1
8872.jpg,30-39,Female,Black,False,-14.04,brown,1
8873.jpg,20-29,Male,Indian,True,-28.46,brown,1
8874.jpg,3-9,Female,Indian,False,-56.37,dark,1
8875.jpg,20-29,Female,Middle Eastern,True,7.55,brown,1
8876.jpg,40-49,Male,East Asian,True,-62.64,dark,1
8877.jpg,20-29,Female,Southeast Asian,True,19.18,tan,1
8878.jpg,40-49,Male,White,False,34.71,intermediate,1
8879.jpg,30-39,Female,Indian,True,-49.97,dark,1
8880.jpg,20-29,Male,Indian,True,-52.66,dark,1
8881.jpg,20-29,Male,White,False,-10.06,brown,1
8882.jpg,40-49,Male,Middle Eastern,False,-59.62,dark,1
8883.jpg,0-2,Male,Indian,False,-66.17,dark,1
8884.jpg,20-29,Female,White,True,-44.99,dark,1
8885.jpg,20-29,Male,East Asian,False,-25.55,brown,1
8886.jpg,20-29,Female,White,False,60.46,very_light,1
8887.jpg,3-9,Male,Black,False,-73.57,dark,1
8888.jpg,30-39,Male,White,False,-27.34,brown,1
8889.jpg,20-29,Female,White,True,-59.42,dark,1
8890.jpg,50-59,Female,White,False,-55.68,dark,1
8891.jpg,60-69,Male,White,True,25.95,tan,1
8892.jpg,20-29,Female,Middle Eastern,True,54.25,light,1
8893.jpg,3-9,Male,Southeast Asian,False,3.51,brown,1
8894.jpg,40-49,Male,Middle Eastern,False,-83.42,dark,1
8895.jpg,30-39,Female,Indian,True,29.87,intermediate,1
8896.jpg,3-9,Female,Black,False,-50.33,dark,1
8897.jpg,20-29,Male,Southeast Asian,True,-36.0,dark,1
8898.jpg,20-29,Female,East Asian,False,0.49,brown,1
8899.jpg,50-59,Male,Latino_Hispanic,False,-10.06,brown,1
8900.jpg,40-49,Male,Indian,True,-23.87,brown,1
8901.jpg,20-29,Male,East Asian,True,-33.96,dark,1
8902.jpg,10-19,Female,Black,True,-74.53,dark,1
8903.jpg,3-9,Male,East Asian,True,-0.49,brown,1
8904.jpg,20-29,Female,East Asian,False,-28.52,brown,1
8905.jpg,20-29,Female,Southeast Asian,False,-34.63,dark,1
8906.jpg,20-29,Female,White,False,-82.84,dark,1
8907.jpg,50-59,Male,Indian,False,-29.77,brown,1
8908.jpg,10-19,Female,Black,False,-53.09,dark,1
8909.jpg,0-2,Female,East Asian,True,-18.31,brown,1
8910.jpg,10-19,Male,Indian,True,-42.57,dark,1
8911.jpg,30-39,Female,Black,False,-15.59,brown,1
8912.jpg,20-29,Male,Middle Eastern,False,15.87,tan,1
8913.jpg,20-29,Female,Middle Eastern,True,9.84,brown,1
8914.jpg,50-59,Female,Indian,False,-24.32,brown,1
8915.jpg,20-29,Male,East Asian,False,37.47,intermediate,1
8916.jpg,20-29,Male,Indian,True,-68.81,dark,1
8917.jpg,10-19,Female,East Asian,True,-3.74,brown,1
8918.jpg,30-39,Female,East Asian,True,-63.55,dark,1
8919.jpg,20-29,Female,Southeast Asian,False,-17.34,brown,1
8920.jpg,40-49,Male,Black,True,-79.08,dark,1
8921.jpg,60-69,Male,White,False,90.0,very_light,0
8922.jpg,10-19,Male,Southeast Asian,True,0.7,brown,1
8923.jpg,30-39,Male,Latino_Hispanic,False,30.81,intermediate,1
8924.jpg,20-29,Female,East Asian,False,-3.93,brown,1
8925.jpg,20-29,Male,Southeast Asian,True,-18.71,brown,1
8926.jpg,20-29,Male,Black,True,-12.59,brown,1
8927.jpg,30-39,Male,Black,False,-73.38,dark,1
8928.jpg,20-29,Male,Black,True,-55.11,dark,1
8929.jpg,50-59,Male,Black,False,-83.57,dark,1
8930.jpg,20-29,Male,Indian,True,-50.3,dark,1
8931.jpg,40-49,Male,Indian,True,-44.79,dark,1
8932.jpg,20-29,Female,Middle Eastern,True,-22.34,brown,1
8933.jpg,30-39,Female,Middle Eastern,True,21.8,tan,1
8934.jpg,30-39,Female,Indian,True,38.4,intermediate,1
8935.jpg,10-19,Female,Black,False,24.09,tan,1
8936.jpg,10-19,Female,Southeast Asian,False,-55.06,dark,1
8937.jpg,10-19,Female,Indian,True,-0.59,brown,1
8938.jpg,50-59,Female,Black,False,-72.19,dark,1
8939.jpg,10-19,Male,Southeast Asian,False,30.47,intermediate,1
8940.jpg,3-9,Female,Middle Eastern,True,-11.09,brown,1
8941.jpg,20-29,Female,Southeast Asian,True,22.38,tan,1
8942.jpg,30-39,Male,East Asian,False,-2.11,brown,1
8943.jpg,50-59,Female,Black,False,-84.23,dark,1
8944.jpg,0-2,Male,White,False,-11.09,brown,1
8945.jpg,20-29,Female,Indian,False,31.7,intermediate,1
8946.jpg,40-49,Female,Southeast Asian,True,-83.72,dark,1
8947.jpg,10-19,Female,Indian,True,90.0,very_light,0
8948.jpg,50-59,Male,Black,False,-47.3,dark,1
8949.jpg,20-29,Female,White,True,-63.27,dark,1
8950.jpg,20-29,Female,Indian,True,64.79,very_light,1
8951.jpg,30-39,Male,Southeast Asian,True,-49.91,dark,1
8952.jpg,3-9,Male,Indian,False,7.97,brown,1
8953.jpg,30-39,Female,Middle Eastern,True,25.7,tan,1
8954.jpg,30-39,Male,White,True,-7.63,brown,1
8955.jpg,20-29,Female,Middle Eastern,True,11.96,tan,1
8956.jpg,30-39,Male,Middle Eastern,False,47.8,light,1
8957.jpg,20-29,Female,Black,False,-72.95,dark,1
8958.jpg,50-59,Male,Indian,False,-67.1,dark,1
8959.jpg,50-59,Female,Latino_Hispanic,False,41.62,light,1
8960.jpg,50-59,Male,White,False,-7.82,brown,1
8961.jpg,30-39,Female,White,True,27.76,tan,1
8962.jpg,10-19,Male,Southeast Asian,True,-14.94,brown,1
8963.jpg,20-29,Female,White,False,-2.67,brown,1
8964.jpg,10-19,Male,Southeast Asian,True,-69.19,dark,1
8965.jpg,0-2,Female,Southeast Asian,False,-3.04,brown,1
8966.jpg,10-19,Female,Latino_Hispanic,False,29.05,intermediate,1
8967.jpg,20-29,Female,Black,False,-55.12,dark,1
8968.jpg,3-9,Female,Indian,False,-3.06,brown,1
8969.jpg,20-29,Female,White,False,-55.24,dark,1
8970.jpg,3-9,Male,Indian,True,-7.45,brown,1
8971.jpg,20-29,Female,Latino_Hispanic,False,11.96,tan,1
8972.jpg,50-59,Female,Indian,False,9.84,brown,1
8973.jpg,30-39,Female,White,False,-7.26,brown,1
8974.jpg,20-29,Female,White,False,23.02,tan,1
8975.jpg,50-59,Female,Middle Eastern,True,-69.11,dark,1
8976.jpg,20-29,Female,White,False,6.48,brown,1
8977.jpg,20-29,Female,Southeast Asian,True,-19.17,brown,1
8978.jpg,20-29,Male,Indian,True,-23.49,brown,1
8979.jpg,50-59,Male,Latino_Hispanic,False,24.32,tan,1
8980.jpg,3-9,Male,Southeast Asian,False,12.48,tan,1
8981.jpg,more than 70,Male,White,False,47.3,light,1
8982.jpg,50-59,Male,Middle Eastern,False,9.98,brown,1
8983.jpg,30-39,Female,Indian,False,-67.36,dark,1
8984.jpg,30-39,Male,Middle Eastern,False,-43.22,dark,1
8985.jpg,30-39,Female,East Asian,True,8.84,brown,1
8986.jpg,30-39,Male,White,True,-77.08,dark,1
8987.jpg,40-49,Female,Southeast Asian,True,32.99,intermediate,1
8988.jpg,30-39,Male,Southeast Asian,False,45.71,light,1
8989.jpg,3-9,Male,Indian,False,-90.0,dark,0
8990.jpg,20-29,Male,Middle Eastern,True,7.59,brown,1
8991.jpg,20-29,Female,Southeast Asian,False,-25.26,brown,1
8992.jpg,30-39,Male,Indian,True,-28.92,brown,1
8993.jpg,20-29,Male,East Asian,False,-33.5,dark,1
8994.jpg,20-29,Female,East Asian,False,8.14,brown,1
8995.jpg,30-39,Female,East Asian,True,-13.39,brown,1
8996.jpg,20-29,Female,Southeast Asian,False,-46.72,dark,1
8997.jpg,3-9,Female,Middle Eastern,True,-43.93,dark,1
8998.jpg,10-19,Male,Middle Eastern,True,-2.11,brown,1
8999.jpg,40-49,Male,Latino_Hispanic,False,-30.08,dark,1
9000.jpg,30-39,Female,Black,True,-65.9,dark,1
9001.jpg,40-49,Female,Indian,False,-13.41,brown,1
9002.jpg,30-39,Female,Middle Eastern,True,-24.58,brown,0
9003.jpg,20-29,Female,Latino_Hispanic,True,-13.44,brown,1
9004.jpg,20-29,Male,Latino_Hispanic,True,23.69,tan,1
9005.jpg,20-29,Female,Latino_Hispanic,True,-11.09,brown,1
9006.jpg,30-39,Male,Southeast Asian,True,-28.7,brown,1
9007.jpg,10-19,Female,Latino_Hispanic,False,17.13,tan,1
9008.jpg,30-39,Male,Middle Eastern,False,64.65,very_light,1
9009.jpg,10-19,Female,East Asian,True,34.08,intermediate,1
9010.jpg,30-39,Male,Middle Eastern,False,6.99,brown,1
9011.jpg,more than 70,Male,White,True,70.41,very_light,1
9012.jpg,3-9,Male,White,True,22.06,tan,1
9013.jpg,10-19,Female,Middle Eastern,True,42.05,light,1
9014.jpg,20-29,Male,Black,True,-69.11,dark,1
9015.jpg,20-29,Male,Indian,True,17.49,tan,1
9016.jpg,40-49,Male,Black,True,-53.92,dark,1
9017.jpg,10-19,Female,Black,False,-1.7,brown,1
9018.jpg,3-9,Female,Latino_Hispanic,True,90.0,very_light,0
9019.jpg,20-29,Female,Indian,True,32.14,intermediate,1
9020.jpg,20-29,Male,Black,True,-54.44,dark,1
9021.jpg,0-2,Female,East Asian,False,-46.14,dark,1
